Date,XLF
,XLF
2021-08-02,34.13343811035156
2021-08-03,34.516544342041016
2021-08-04,34.22687911987305
2021-08-05,34.675392150878906
2021-08-06,35.37618637084961
2021-08-09,35.46962356567383
2021-08-10,35.843387603759766
2021-08-11,36.254512786865234
2021-08-12,36.319923400878906
2021-08-13,36.0489501953125
2021-08-16,35.955509185791016
2021-08-17,35.70322799682617
2021-08-18,35.264060974121094
2021-08-19,35.0024299621582
2021-08-20,35.21733856201172
2021-08-23,35.50699996948242
2021-08-24,35.72190856933594
2021-08-25,36.14239501953125
2021-08-26,35.9648551940918
2021-08-27,36.4413948059082
2021-08-30,35.92748260498047
2021-08-31,35.880760192871094
2021-09-01,35.67518997192383
2021-09-02,35.79666519165039
2021-09-03,35.57241439819336
2021-09-07,35.35749435424805
2021-09-08,35.273406982421875
2021-09-09,35.37618637084961
2021-09-10,35.114559173583984
2021-09-13,35.5163459777832
2021-09-14,35.03980255126953
2021-09-15,35.37618637084961
2021-09-16,35.273406982421875
2021-09-17,35.114559173583984
2021-09-20,34.299991607666016
2021-09-21,34.25307846069336
2021-09-22,34.82551574707031
2021-09-23,35.67949295043945
2021-09-24,35.8671875
2021-09-27,36.35517501831055
2021-09-28,35.754573822021484
2021-09-29,35.7827262878418
2021-09-30,35.219661712646484
2021-10-01,35.80149459838867
2021-10-04,35.49180603027344
2021-10-05,36.186256408691406
2021-10-06,36.22378921508789
2021-10-07,36.43963623046875
2021-10-08,36.61793899536133
2021-10-11,36.25194549560547
2021-10-12,36.13933181762695
2021-10-13,35.93288040161133
2021-10-14,36.533485412597656
2021-10-15,37.0777702331543
2021-10-18,37.087158203125
2021-10-19,37.453147888183594
2021-10-20,37.75345230102539
2021-10-21,37.59392166137695
2021-10-22,38.11943054199219
2021-10-25,38.07252502441406
2021-10-26,38.10067367553711
2021-10-27,37.471920013427734
2021-10-28,37.9317512512207
2021-10-29,37.78160095214844
2021-11-01,37.80037307739258
2021-11-02,37.89421463012695
2021-11-03,38.03498458862305
2021-11-04,37.5376091003418
2021-11-05,37.556373596191406
2021-11-08,37.762840270996094
2021-11-09,37.556373596191406
2021-11-10,37.49068832397461
2021-11-11,37.59392166137695
2021-11-12,37.678382873535156
2021-11-15,37.678382873535156
2021-11-16,37.64084243774414
2021-11-17,37.209163665771484
2021-11-18,37.0214729309082
2021-11-19,36.61793899536133
2021-11-22,37.13407897949219
2021-11-23,37.715904235839844
2021-11-24,37.631446838378906
2021-11-26,36.383323669433594
2021-11-29,36.495941162109375
2021-11-30,35.62318801879883
2021-12-01,35.22905349731445
2021-12-02,36.28009033203125
2021-12-03,35.688880920410156
2021-12-06,36.23318099975586
2021-12-07,36.88070297241211
2021-12-08,36.68362808227539
2021-12-09,36.608551025390625
2021-12-10,36.64609146118164
2021-12-13,36.25194549560547
2021-12-14,36.46778869628906
2021-12-15,36.57101821899414
2021-12-16,37.03084945678711
2021-12-17,36.21440505981445
2021-12-20,35.510982513427734
2021-12-21,36.2464714050293
2021-12-22,36.41619110107422
2021-12-23,36.604774475097656
2021-12-27,36.98196029663086
2021-12-28,37.00082015991211
2021-12-29,36.953670501708984
2021-12-30,36.88766860961914
2021-12-31,36.8216552734375
2022-01-03,37.274269104003906
2022-01-04,38.25492477416992
